,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
880672,-5.03983,-45.27191,2022-02-08 16:37:00,NPP-375,LAGOA GRANDE DO MARANHÃO,MARANHÃO,Brasil,2105963,21,33,1.0,0.0,0.3,Cerrado
880676,-5.50483,-43.10469,2022-02-08 16:37:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,0.0,0.0,0.0,Cerrado
880677,-5.87954,-43.32426,2022-02-08 16:37:00,NPP-375,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,0.0,0.0,0.0,Cerrado
880678,-5.8803,-43.32899,2022-02-08 16:37:00,NPP-375,PARNARAMA,MARANHÃO,Brasil,2107803,21,33,0.0,0.0,0.0,Cerrado
880681,-2.89175,-41.70076,2022-02-08 16:37:00,NPP-375,PARNAÍBA,PIAUÍ,Brasil,2207702,22,33,-999.0,0.0,0.0,Cerrado
880682,-2.8962,-41.70013,2022-02-08 16:37:00,NPP-375,PARNAÍBA,PIAUÍ,Brasil,2207702,22,33,-999.0,0.0,0.0,Cerrado
880683,-3.10322,-42.50779,2022-02-08 16:37:00,NPP-375,SANTANA DO MARANHÃO,MARANHÃO,Brasil,2110237,21,33,1.0,0.0,0.0,Cerrado
880684,-3.26674,-42.36847,2022-02-08 16:37:00,NPP-375,SÃO BERNARDO,MARANHÃO,Brasil,2110609,21,33,1.0,1.2,0.0,Cerrado
880686,-3.51555,-42.79211,2022-02-08 16:37:00,NPP-375,MILAGRES DO MARANHÃO,MARANHÃO,Brasil,2106672,21,33,0.0,0.5,0.0,Cerrado
880688,-5.04404,-45.27107,2022-02-08 16:37:00,NPP-375,LAGOA GRANDE DO MARANHÃO,MARANHÃO,Brasil,2105963,21,33,1.0,0.0,0.4,Cerrado
880691,-5.04332,-45.2714,2022-02-08 16:37:00,NPP-375,LAGOA GRANDE DO MARANHÃO,MARANHÃO,Brasil,2105963,21,33,1.0,0.0,0.4,Cerrado
880695,-8.9718,-49.26944,2022-02-08 16:37:00,NPP-375,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,Brasil,1707207,17,33,1.0,4.3,0.0,Cerrado
880696,-15.63307,-42.49767,2022-02-08 16:37:00,NPP-375,RIO PARDO DE MINAS,MINAS GERAIS,Brasil,3155603,31,33,0.0,2.2,0.0,Cerrado
880701,-5.10557,-43.79596,2022-02-08 16:37:00,NPP-375,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,0.0,0.3,0.1,Cerrado
880702,-5.62442,-44.32594,2022-02-08 16:37:00,NPP-375,SÃO DOMINGOS DO MARANHÃO,MARANHÃO,Brasil,2110708,21,33,0.0,0.1,0.4,Cerrado
880706,-5.12601,-43.75242,2022-02-08 16:37:00,NPP-375,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,0.0,0.3,0.2,Cerrado
880707,-5.31782,-43.43308,2022-02-08 16:37:00,NPP-375,MATÕES,MARANHÃO,Brasil,2106607,21,33,0.0,0.0,0.0,Cerrado
880712,-8.9659,-49.27843,2022-02-08 16:37:00,NPP-375,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,Brasil,1707207,17,33,1.0,4.7,0.0,Cerrado
880713,-8.97001,-49.28186,2022-02-08 16:37:00,NPP-375,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,Brasil,1707207,17,33,1.0,4.9,0.0,Cerrado
880714,-7.00878,-45.62624,2022-02-08 16:37:00,NPP-375,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,Brasil,2111607,21,33,0.0,0.0,0.1,Cerrado
880718,-8.72155,-48.8039,2022-02-08 16:37:00,NPP-375,COLMÉIA,TOCANTINS,Brasil,1716703,17,33,0.0,0.8,0.0,Cerrado
880720,-5.12625,-43.75584,2022-02-08 16:37:00,NPP-375,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,0.0,0.3,0.1,Cerrado
880724,-5.82791,-44.01041,2022-02-08 16:37:00,NPP-375,BURITI BRAVO,MARANHÃO,Brasil,2102309,21,33,0.0,0.0,0.1,Cerrado
880725,-5.12674,-43.75692,2022-02-08 16:37:00,NPP-375,SÃO JOÃO DO SOTER,MARANHÃO,Brasil,2111078,21,33,0.0,0.3,0.1,Cerrado
880726,-7.00539,-45.62677,2022-02-08 16:37:00,NPP-375,SÃO RAIMUNDO DAS MANGABEIRAS,MARANHÃO,Brasil,2111607,21,33,0.0,0.0,0.1,Cerrado
880732,-6.26184,-46.25974,2022-02-08 16:37:00,NPP-375,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,3.0,4.0,0.0,Cerrado
880733,-6.26129,-46.25619,2022-02-08 16:37:00,NPP-375,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,2.0,4.0,0.0,Cerrado
880734,-6.23107,-45.80817,2022-02-08 16:37:00,NPP-375,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,1.0,0.8,0.0,Cerrado
880735,-6.25848,-46.26026,2022-02-08 16:37:00,NPP-375,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,3.0,3.9,0.1,Cerrado
880738,-6.2339,-45.804,2022-02-08 16:37:00,NPP-375,GRAJAÚ,MARANHÃO,Brasil,2104800,21,33,1.0,0.7,0.0,Cerrado
880741,-6.25794,-46.25671,2022-02-08 16:37:00,NPP-375,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,3.0,4.0,0.0,Cerrado
880742,-5.03923,-45.26801,2022-02-08 16:37:00,NPP-375,LAGOA GRANDE DO MARANHÃO,MARANHÃO,Brasil,2105963,21,33,1.0,0.0,0.4,Cerrado
880747,-5.01327,-43.3597,2022-02-08 16:37:00,NPP-375,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,0.1,0.0,Cerrado
880749,-3.75428,-43.01402,2022-02-08 16:37:00,NPP-375,BURITI,MARANHÃO,Brasil,2102200,21,33,0.0,0.0,0.0,Cerrado
880754,-4.51647,-43.27875,2022-02-08 16:37:00,NPP-375,ALDEIAS ALTAS,MARANHÃO,Brasil,2100303,21,33,0.0,0.0,0.0,Cerrado
880756,-3.75373,-43.01057,2022-02-08 16:37:00,NPP-375,BURITI,MARANHÃO,Brasil,2102200,21,33,0.0,0.0,0.0,Cerrado
882023,-20.64764,-49.64428,2022-02-08 17:24:00,NOAA-20,TANABI,SÃO PAULO,Brasil,3553401,35,33,0.0,0.4,0.0,Cerrado
882117,-18.63037,-54.09825,2022-02-08 17:24:00,NOAA-20,FIGUEIRÃO,MATO GROSSO DO SUL,Brasil,5003900,50,33,0.0,0.0,0.1,Cerrado
882132,-22.32491,-49.10873,2022-02-08 17:24:00,NOAA-20,BAURU,SÃO PAULO,Brasil,3506003,35,33,0.0,0.0,-999.0,Cerrado
882135,-20.76665,-53.06688,2022-02-08 17:24:00,NOAA-20,SANTA RITA DO PARDO,MATO GROSSO DO SUL,Brasil,5007554,50,33,2.0,0.0,0.1,Cerrado
882136,-22.10907,-52.90065,2022-02-08 17:24:00,NOAA-20,ANAURILÂNDIA,MATO GROSSO DO SUL,Brasil,5000807,50,33,2.0,0.0,0.4,Cerrado
882155,-21.78469,-48.91673,2022-02-08 17:24:00,NOAA-20,IBITINGA,SÃO PAULO,Brasil,3519600,35,33,0.0,0.1,0.0,Cerrado
882171,-21.78569,-48.92172,2022-02-08 17:24:00,NOAA-20,IBITINGA,SÃO PAULO,Brasil,3519600,35,33,0.0,0.1,0.0,Cerrado
882218,-22.02197,-56.6293,2022-02-08 17:24:00,NOAA-20,BELA VISTA,MATO GROSSO DO SUL,Brasil,5002100,50,33,2.0,0.0,1.0,Cerrado
882257,-21.44496,-56.1776,2022-02-08 17:24:00,NOAA-20,JARDIM,MATO GROSSO DO SUL,Brasil,5005004,50,33,2.0,0.0,0.4,Cerrado
882260,-21.26919,-54.2411,2022-02-08 17:24:00,NOAA-20,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,2.0,0.0,0.4,Cerrado
882265,-20.61867,-54.34068,2022-02-08 17:24:00,NOAA-20,CAMPO GRANDE,MATO GROSSO DO SUL,Brasil,5002704,50,33,2.0,0.0,0.9,Cerrado
882283,-21.22981,-54.64346,2022-02-08 17:24:00,NOAA-20,SIDROLÂNDIA,MATO GROSSO DO SUL,Brasil,5007901,50,33,2.0,0.0,0.6,Cerrado
882316,-9.53685,-48.01632,2022-02-08 17:26:00,NOAA-20,TOCANTÍNIA,TOCANTINS,Brasil,1721109,17,33,0.0,4.6,0.0,Cerrado
882317,-13.48647,-49.56676,2022-02-08 17:26:00,NOAA-20,PORANGATU,GOIÁS,Brasil,5218003,52,33,0.0,4.6,0.0,Cerrado
882323,-13.48129,-49.56722,2022-02-08 17:26:00,NOAA-20,PORANGATU,GOIÁS,Brasil,5218003,52,33,0.0,4.8,0.0,Cerrado
882326,-9.84491,-49.41451,2022-02-08 17:26:00,NOAA-20,DIVINÓPOLIS DO TOCANTINS,TOCANTINS,Brasil,1707108,17,33,0.0,4.8,0.0,Cerrado
882334,-14.22505,-58.93381,2022-02-08 17:26:00,NOAA-20,TANGARÁ DA SERRA,MATO GROSSO,Brasil,5107958,51,33,0.0,18.8,0.0,Cerrado
882336,-14.22558,-58.9374,2022-02-08 17:26:00,NOAA-20,TANGARÁ DA SERRA,MATO GROSSO,Brasil,5107958,51,33,0.0,18.7,0.0,Cerrado
882337,-10.81139,-48.68892,2022-02-08 17:26:00,NOAA-20,PORTO NACIONAL,TOCANTINS,Brasil,1718204,17,33,0.0,11.8,0.0,Cerrado
882351,-14.22611,-58.94099,2022-02-08 17:26:00,NOAA-20,TANGARÁ DA SERRA,MATO GROSSO,Brasil,5107958,51,33,0.0,18.6,0.0,Cerrado
882352,-13.48074,-49.5643,2022-02-08 17:26:00,NOAA-20,PORANGATU,GOIÁS,Brasil,5218003,52,33,0.0,4.9,0.0,Cerrado
882369,-7.00989,-48.66985,2022-02-08 17:28:00,NOAA-20,MURICILÂNDIA,TOCANTINS,Brasil,1713957,17,33,0.0,0.5,0.0,Cerrado
882385,-7.48052,-47.50959,2022-02-08 17:28:00,NOAA-20,BARRA DO OURO,TOCANTINS,Brasil,1703073,17,33,0.0,0.0,0.1,Cerrado
882398,-7.47986,-47.51078,2022-02-08 17:28:00,NOAA-20,BARRA DO OURO,TOCANTINS,Brasil,1703073,17,33,0.0,0.0,0.1,Cerrado
882402,-9.35917,-48.93303,2022-02-08 17:28:00,NOAA-20,DOIS IRMÃOS DO TOCANTINS,TOCANTINS,Brasil,1707207,17,33,0.0,9.4,0.0,Cerrado
883361,-20.93344,-52.21769,2022-02-08 17:32:00,AQUA_M-T,TRÊS LAGOAS,MATO GROSSO DO SUL,Brasil,5008305,50,33,0.0,0.0,0.0,Cerrado
883407,-21.26645,-54.24365,2022-02-08 17:32:00,AQUA_M-T,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,2.0,0.0,0.2,Cerrado
883720,-15.14744,-50.8124,2022-02-08 17:34:00,AQUA_M-T,ARUANÃ,GOIÁS,Brasil,5202502,52,33,0.0,2.2,0.0,Cerrado
884586,-22.16464,-57.06494,2022-02-08 18:15:00,NPP-375,CARACOL,MATO GROSSO DO SUL,Brasil,5002803,50,33,2.0,0.0,0.8,Cerrado
884598,-22.16875,-57.06287,2022-02-08 18:15:00,NPP-375,CARACOL,MATO GROSSO DO SUL,Brasil,5002803,50,33,2.0,0.0,0.8,Cerrado
884912,-21.26814,-54.23904,2022-02-08 18:15:00,NPP-375,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,2.0,0.0,0.3,Cerrado
884914,-21.2657,-54.24147,2022-02-08 18:15:00,NPP-375,NOVA ALVORADA DO SUL,MATO GROSSO DO SUL,Brasil,5006002,50,33,2.0,0.0,0.1,Cerrado
884978,-22.16278,-57.0643,2022-02-08 18:15:00,NPP-375,CARACOL,MATO GROSSO DO SUL,Brasil,5002803,50,33,2.0,0.0,0.8,Cerrado
884981,-22.16354,-57.06027,2022-02-08 18:15:00,NPP-375,CARACOL,MATO GROSSO DO SUL,Brasil,5002803,50,33,2.0,0.0,0.8,Cerrado
885142,-20.96095,-55.88755,2022-02-08 18:15:00,NPP-375,NIOAQUE,MATO GROSSO DO SUL,Brasil,5005806,50,33,2.0,0.0,1.0,Cerrado
886044,-20.35593,-56.35208,2022-02-08 18:17:00,NPP-375,MIRANDA,MATO GROSSO DO SUL,Brasil,5005608,50,33,2.0,0.0,1.0,Cerrado
886048,-19.96506,-57.18169,2022-02-08 18:17:00,NPP-375,CORUMBÁ,MATO GROSSO DO SUL,Brasil,5003207,50,33,2.0,0.0,1.0,Cerrado
890655,-6.5,-47.61,2022-02-08 19:44:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
890656,-6.51,-47.61,2022-02-08 19:44:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
890880,-10.45,-48.33,2022-02-08 19:54:21,GOES-16,PORTO NACIONAL,TOCANTINS,Brasil,1718204,17,33,0.0,5.9,0.0,Cerrado
890882,-6.5,-47.61,2022-02-08 19:54:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
890883,-6.51,-47.61,2022-02-08 19:54:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
891541,-6.51,-47.61,2022-02-08 20:04:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
891542,-4.65,-43.15,2022-02-08 20:04:59,GOES-16,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,0.0,0.0,Cerrado
892278,-6.5,-47.61,2022-02-08 20:14:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
892279,-4.65,-43.15,2022-02-08 20:14:59,GOES-16,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,0.0,0.0,Cerrado
892714,-6.51,-47.61,2022-02-08 20:24:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
892830,-6.51,-47.61,2022-02-08 20:34:46,GOES-16,PALMEIRAS DO TOCANTINS,TOCANTINS,Brasil,1713809,17,33,0.0,0.9,0.0,Cerrado
892831,-4.65,-43.15,2022-02-08 20:34:59,GOES-16,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,0.0,0.0,Cerrado
892997,-21.27,-57.14,2022-02-08 20:43:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893018,-4.65,-43.15,2022-02-08 20:44:58,GOES-16,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,0.0,0.0,Cerrado
893404,-21.29,-57.13,2022-02-08 20:53:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893405,-21.27,-57.14,2022-02-08 20:53:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893669,-21.29,-57.13,2022-02-08 21:03:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893670,-21.27,-57.14,2022-02-08 21:03:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893872,-21.27,-57.14,2022-02-08 21:13:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
893984,-21.27,-57.14,2022-02-08 21:23:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
894249,-21.27,-57.14,2022-02-08 21:33:13,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
894914,-21.27,-57.14,2022-02-08 21:43:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
895055,-21.27,-57.14,2022-02-08 21:53:13,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
895280,-21.27,-57.14,2022-02-08 22:03:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
895398,-21.27,-57.14,2022-02-08 22:13:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
895399,-21.29,-57.13,2022-02-08 22:13:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
895420,-5.922657,-43.848392,2022-02-08 22:15:56,NOAA-19,BURITI BRAVO,MARANHÃO,Brasil,2102309,21,33,0.0,0.0,0.1,Cerrado
895575,-21.27,-57.14,2022-02-08 22:23:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
897318,-21.27,-57.14,2022-02-08 22:33:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
897463,-21.27,-57.14,2022-02-08 22:43:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
897673,-21.27,-57.14,2022-02-08 22:53:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
897800,-21.27,-57.14,2022-02-08 23:03:13,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
897974,-21.27,-57.14,2022-02-08 23:13:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
899649,-21.27,-57.14,2022-02-08 23:23:13,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
902061,-21.27,-57.14,2022-02-08 23:33:12,GOES-16,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,2.0,0.0,0.4,Cerrado
906066,-6.7389,-44.4389,2022-02-09 00:20:15,METOP-B,PASTOS BONS,MARANHÃO,Brasil,2108009,21,33,0.0,21.5,0.0,Cerrado
906067,-5.3272,-44.8853,2022-02-09 00:20:39,METOP-B,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.6,0.2,Cerrado
906068,-5.3253,-44.876999,2022-02-09 00:20:39,METOP-B,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,1.0,1.6,0.4,Cerrado
906069,-5.4448,-45.557499,2022-02-09 00:20:40,METOP-B,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,2105476,21,33,0.0,19.7,0.0,Cerrado
906070,-4.6404,-43.144001,2022-02-09 00:20:44,METOP-B,CAXIAS,MARANHÃO,Brasil,2103000,21,33,0.0,15.5,0.0,Cerrado
908616,-21.2719,-57.134998,2022-02-09 01:09:42,METOP-C,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,3.0,0.0,0.4,Cerrado
908617,-21.2696,-57.122501,2022-02-09 01:09:42,METOP-C,PORTO MURTINHO,MATO GROSSO DO SUL,Brasil,5006903,50,33,3.0,0.0,0.8,Cerrado
908671,-12.4607,-43.7799,2022-02-09 01:13:00,TERRA_M-M,BREJOLÂNDIA,BAHIA,Brasil,2904407,29,33,0.0,3.7,0.1,Cerrado
908681,-5.33171,-44.89155,2022-02-09 01:15:00,TERRA_M-M,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.5,0.0,Cerrado
908682,-5.44623,-45.57333,2022-02-09 01:15:00,TERRA_M-M,JENIPAPO DOS VIEIRAS,MARANHÃO,Brasil,2105476,21,33,0.0,20.1,0.0,Cerrado
908683,-5.62133,-44.99321,2022-02-09 01:15:00,TERRA_M-M,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,1.0,2.4,0.1,Cerrado
908684,-6.74972,-44.44775,2022-02-09 01:15:00,TERRA_M-M,PASTOS BONS,MARANHÃO,Brasil,2108009,21,33,0.0,22.9,0.0,Cerrado
912538,-5.33395,-44.8941,2022-02-09 03:42:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.5,0.0,Cerrado
912545,-5.32828,-44.8931,2022-02-09 03:42:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.6,0.0,Cerrado
912546,-5.3317,-44.89439,2022-02-09 03:42:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.5,0.0,Cerrado
912547,-5.33234,-44.89066,2022-02-09 03:42:00,NPP-375D,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.5,0.0,Cerrado
912552,-8.0388,-46.06542,2022-02-09 03:42:00,NPP-375D,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,14.3,0.0,Cerrado
912553,-8.038,-46.06967,2022-02-09 03:42:00,NPP-375D,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,14.2,0.0,Cerrado
912619,-9.14413,-44.27706,2022-02-09 03:42:00,NPP-375D,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,2.0,0.0,0.3,Cerrado
912624,-9.14469,-44.27396,2022-02-09 03:42:00,NPP-375D,BOM JESUS,PIAUÍ,Brasil,2201903,22,33,2.0,0.0,0.3,Cerrado
912718,-12.39896,-46.70751,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.7,0.0,Cerrado
912719,-12.40105,-46.70631,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.9,0.0,Cerrado
912721,-12.40026,-46.71023,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.9,0.0,Cerrado
912722,-12.3982,-46.71141,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.7,0.0,Cerrado
912723,-12.40183,-46.7024,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.8,0.0,Cerrado
912724,-12.39971,-46.7036,2022-02-09 03:44:00,NPP-375D,TAGUATINGA,TOCANTINS,Brasil,1720903,17,33,0.0,8.7,0.0,Cerrado
912727,-16.34823,-43.69819,2022-02-09 03:44:00,NPP-375D,CAPITÃO ENÉAS,MINAS GERAIS,Brasil,3112703,31,33,0.0,9.4,0.0,Cerrado
912731,-12.45939,-43.78114,2022-02-09 03:44:00,NPP-375D,BREJOLÂNDIA,BAHIA,Brasil,2904407,29,33,0.0,3.7,0.1,Cerrado
912735,-12.45474,-43.78022,2022-02-09 03:44:00,NPP-375D,BREJOLÂNDIA,BAHIA,Brasil,2904407,29,33,0.0,3.7,0.1,Cerrado
912740,-15.5716,-44.32851,2022-02-09 03:44:00,NPP-375D,PEDRAS DE MARIA DA CRUZ,MINAS GERAIS,Brasil,3149150,31,33,0.0,5.1,0.0,Cerrado
912756,-22.94895,-48.63789,2022-02-09 03:46:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,2.0,0.0,0.0,Cerrado
912760,-22.94892,-48.63627,2022-02-09 03:46:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,2.0,0.0,0.0,Cerrado
912761,-22.94821,-48.6413,2022-02-09 03:46:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,2.0,0.0,0.0,Cerrado
912762,-22.94816,-48.63966,2022-02-09 03:46:00,NPP-375D,BOTUCATU,SÃO PAULO,Brasil,3507506,35,33,2.0,0.0,0.0,Cerrado
912763,-22.82878,-49.37074,2022-02-09 03:46:00,NPP-375D,ÁGUAS DE SANTA BÁRBARA,SÃO PAULO,Brasil,3500550,35,33,2.0,0.0,0.0,Cerrado
912764,-20.46486,-52.66852,2022-02-09 03:46:00,NPP-375D,ÁGUA CLARA,MATO GROSSO DO SUL,Brasil,5000203,50,33,2.0,0.0,0.0,Cerrado
912765,-20.46554,-52.66866,2022-02-09 03:46:00,NPP-375D,ÁGUA CLARA,MATO GROSSO DO SUL,Brasil,5000203,50,33,2.0,0.0,0.0,Cerrado
912767,-21.30411,-48.94448,2022-02-09 03:46:00,NPP-375D,ITAJOBI,SÃO PAULO,Brasil,3521903,35,33,1.0,0.0,0.0,Cerrado
912768,-21.30492,-48.94079,2022-02-09 03:46:00,NPP-375D,ITAJOBI,SÃO PAULO,Brasil,3521903,35,33,1.0,0.0,0.0,Cerrado
912769,-22.54037,-48.81388,2022-02-09 03:46:00,NPP-375D,MACATUBA,SÃO PAULO,Brasil,3528007,35,33,2.0,0.0,-999.0,Cerrado
912770,-22.82337,-49.36929,2022-02-09 03:46:00,NPP-375D,ÁGUAS DE SANTA BÁRBARA,SÃO PAULO,Brasil,3500550,35,33,2.0,0.0,0.0,Cerrado
912771,-22.82424,-49.36544,2022-02-09 03:46:00,NPP-375D,ÁGUAS DE SANTA BÁRBARA,SÃO PAULO,Brasil,3500550,35,33,2.0,0.0,0.0,Cerrado
912772,-22.82968,-49.36679,2022-02-09 03:46:00,NPP-375D,ÁGUAS DE SANTA BÁRBARA,SÃO PAULO,Brasil,3500550,35,33,2.0,0.0,0.0,Cerrado
912950,-5.33133,-44.89153,2022-02-09 04:21:00,AQUA_M-M,BARRA DO CORDA,MARANHÃO,Brasil,2101608,21,33,2.0,1.5,0.0,Cerrado
913071,-23.62694,-48.15345,2022-02-09 04:27:00,AQUA_M-M,ITAPETININGA,SÃO PAULO,Brasil,3522307,35,33,2.0,0.0,0.0,Cerrado
913102,-7.37573,-46.08963,2022-02-09 04:31:00,NOAA-20,BALSAS,MARANHÃO,Brasil,2101400,21,33,0.0,23.5,0.0,Cerrado
913103,-7.01038,-48.67254,2022-02-09 04:31:00,NOAA-20,MURICILÂNDIA,TOCANTINS,Brasil,1713957,17,33,0.0,4.8,0.0,Cerrado
913105,-6.25972,-46.25813,2022-02-09 04:31:00,NOAA-20,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,3.0,23.2,0.0,Cerrado
913106,-6.25915,-46.26173,2022-02-09 04:31:00,NOAA-20,FORMOSA DA SERRA NEGRA,MARANHÃO,Brasil,2104099,21,33,3.0,23.2,0.0,Cerrado
913107,-6.01868,-48.07175,2022-02-09 04:31:00,NOAA-20,SÃO BENTO DO TOCANTINS,TOCANTINS,Brasil,1720101,17,33,0.0,8.5,0.0,Cerrado
913108,-5.97894,-46.68032,2022-02-09 04:31:00,NOAA-20,SÍTIO NOVO,MARANHÃO,Brasil,2111805,21,33,4.0,13.9,0.0,Cerrado
913109,-6.74598,-44.45139,2022-02-09 04:31:00,NOAA-20,PASTOS BONS,MARANHÃO,Brasil,2108009,21,33,0.0,22.5,0.0,Cerrado
