,lat,lon,data_hora_gmt,satelite,municipio,estado,pais,municipio_id,estado_id,pais_id,numero_dias_sem_chuva,precipitacao,risco_fogo,bioma
464209,-12.56,-44.45,2022-04-06 12:44:07,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464248,-14.30115,-47.73902,2022-04-06 12:51:00,TERRA_M-T,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,14.0,0.0,0.5,Cerrado
464249,-12.9698,-46.28204,2022-04-06 12:51:00,TERRA_M-T,CAMPOS BELOS,GOIÁS,Brasil,5204904,52,33,7.0,0.1,0.6,Cerrado
464250,-12.97365,-46.27665,2022-04-06 12:51:00,TERRA_M-T,CAMPOS BELOS,GOIÁS,Brasil,5204904,52,33,7.0,0.1,0.7,Cerrado
464251,-13.4184,-43.86593,2022-04-06 12:51:00,TERRA_M-T,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464252,-13.90313,-45.44798,2022-04-06 12:51:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,20.0,0.1,0.8,Cerrado
464253,-13.42066,-43.85215,2022-04-06 12:51:00,TERRA_M-T,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464254,-12.97005,-46.2979,2022-04-06 12:51:00,TERRA_M-T,LAVANDEIRA,TOCANTINS,Brasil,1712157,17,33,7.0,0.2,0.5,Cerrado
464255,-13.89102,-45.4459,2022-04-06 12:51:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,20.0,0.1,0.8,Cerrado
464256,-14.01217,-47.54619,2022-04-06 12:51:00,TERRA_M-T,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,5.0,0.0,0.5,Cerrado
464257,-11.97132,-45.11816,2022-04-06 12:51:00,TERRA_M-T,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464259,-12.94399,-44.36618,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464267,-14.29493,-47.75683,2022-04-06 12:51:00,TERRA_M-T,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,14.0,0.0,0.4,Cerrado
464268,-14.07397,-45.60065,2022-04-06 12:51:00,TERRA_M-T,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.8,Cerrado
464269,-12.07925,-43.53414,2022-04-06 12:51:00,TERRA_M-T,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,16.0,0.0,0.9,Cerrado
464270,-12.93466,-44.35861,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464271,-18.37507,-46.99273,2022-04-06 12:51:00,TERRA_M-T,COROMANDEL,MINAS GERAIS,Brasil,3119302,31,33,8.0,1.0,1.0,Cerrado
464272,-17.32018,-46.40032,2022-04-06 12:51:00,TERRA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,19.0,0.0,0.7,Cerrado
464273,-12.55881,-44.46546,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.6,Cerrado
464274,-17.30801,-46.39801,2022-04-06 12:51:00,TERRA_M-T,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,20.0,0.0,0.9,Cerrado
464275,-17.04441,-44.72843,2022-04-06 12:51:00,TERRA_M-T,LAGOA DOS PATOS,MINAS GERAIS,Brasil,3137304,31,33,21.0,0.0,0.7,Cerrado
464276,-12.55618,-44.4811,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464277,-17.04205,-44.74242,2022-04-06 12:51:00,TERRA_M-T,LAGOA DOS PATOS,MINAS GERAIS,Brasil,3137304,31,33,20.0,0.0,0.7,Cerrado
464278,-12.96609,-46.303,2022-04-06 12:51:00,TERRA_M-T,LAVANDEIRA,TOCANTINS,Brasil,1712157,17,33,6.0,0.2,0.5,Cerrado
464279,-12.93265,-44.36425,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464282,-12.93221,-44.37384,2022-04-06 12:51:00,TERRA_M-T,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464283,-20.85617,-47.98828,2022-04-06 12:53:00,TERRA_M-T,MORRO AGUDO,SÃO PAULO,Brasil,3531902,35,33,4.0,0.2,0.3,Cerrado
464290,-14.06,-45.6,2022-04-06 12:53:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
464291,-13.42,-43.86,2022-04-06 12:54:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464292,-12.95,-44.36,2022-04-06 12:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464293,-12.95,-44.34,2022-04-06 12:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464294,-12.93,-44.37,2022-04-06 12:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464295,-12.56,-44.45,2022-04-06 12:54:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464296,-12.56,-44.48,2022-04-06 12:54:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464301,-14.06,-45.6,2022-04-06 13:03:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
464302,-13.42,-43.86,2022-04-06 13:04:03,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464303,-12.95,-44.34,2022-04-06 13:04:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464304,-12.95,-44.36,2022-04-06 13:04:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464305,-12.93,-44.34,2022-04-06 13:04:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464306,-12.93,-44.37,2022-04-06 13:04:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464307,-12.56,-44.45,2022-04-06 13:04:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464308,-12.58,-44.47,2022-04-06 13:04:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464317,-14.06,-45.6,2022-04-06 13:13:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
464318,-14.06,-45.57,2022-04-06 13:13:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,16.0,0.0,0.7,Cerrado
464319,-13.89,-45.44,2022-04-06 13:13:59,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,20.0,0.1,0.7,Cerrado
464320,-13.42,-43.86,2022-04-06 13:14:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464321,-12.95,-44.36,2022-04-06 13:14:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464322,-12.95,-44.34,2022-04-06 13:14:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464323,-12.93,-44.34,2022-04-06 13:14:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464324,-12.93,-44.37,2022-04-06 13:14:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464325,-12.56,-44.48,2022-04-06 13:14:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464326,-12.56,-44.45,2022-04-06 13:14:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464328,-14.06,-45.6,2022-04-06 13:23:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
464329,-13.42,-43.84,2022-04-06 13:24:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464330,-13.42,-43.86,2022-04-06 13:24:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464331,-12.95,-44.36,2022-04-06 13:24:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464332,-12.93,-44.34,2022-04-06 13:24:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464333,-12.95,-44.34,2022-04-06 13:24:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464334,-12.93,-44.37,2022-04-06 13:24:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464335,-12.56,-44.45,2022-04-06 13:24:07,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464336,-12.56,-44.48,2022-04-06 13:24:07,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464384,-14.06,-45.6,2022-04-06 13:33:58,GOES-16,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
464385,-13.42,-43.86,2022-04-06 13:34:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464386,-12.93,-44.37,2022-04-06 13:34:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464387,-12.95,-44.36,2022-04-06 13:34:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464388,-12.93,-44.34,2022-04-06 13:34:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464389,-12.95,-44.34,2022-04-06 13:34:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464390,-12.56,-44.48,2022-04-06 13:34:07,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464391,-11.97,-45.12,2022-04-06 13:34:11,GOES-16,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464400,-13.4,-43.86,2022-04-06 13:44:03,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464401,-13.42,-43.86,2022-04-06 13:44:03,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464402,-12.93,-44.37,2022-04-06 13:44:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464403,-12.95,-44.34,2022-04-06 13:44:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464404,-12.95,-44.36,2022-04-06 13:44:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.7,Cerrado
464405,-12.93,-44.34,2022-04-06 13:44:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464406,-12.56,-44.45,2022-04-06 13:44:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464407,-11.97,-45.12,2022-04-06 13:44:11,GOES-16,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464419,-13.42,-43.86,2022-04-06 13:54:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464420,-13.4,-43.86,2022-04-06 13:54:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464421,-12.95,-44.34,2022-04-06 13:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464422,-12.93,-44.34,2022-04-06 13:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464423,-12.93,-44.37,2022-04-06 13:54:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464424,-12.56,-44.48,2022-04-06 13:54:08,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464425,-11.97,-45.12,2022-04-06 13:54:11,GOES-16,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464458,-13.4,-43.86,2022-04-06 14:04:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464459,-13.42,-43.86,2022-04-06 14:04:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464460,-12.95,-44.34,2022-04-06 14:04:05,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.6,Cerrado
464461,-12.93,-44.34,2022-04-06 14:04:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.4,Cerrado
464462,-12.93,-44.37,2022-04-06 14:04:06,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.4,Cerrado
464463,-11.97,-45.12,2022-04-06 14:04:12,GOES-16,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464489,-13.4,-43.86,2022-04-06 14:14:02,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464491,-12.56,-44.48,2022-04-06 14:14:07,GOES-16,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,16.0,0.0,0.4,Cerrado
464497,-13.4,-43.86,2022-04-06 14:24:03,GOES-16,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
464506,-11.97,-45.12,2022-04-06 14:34:11,GOES-16,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
464687,-12.98,-44.39,2022-04-06 15:04:09,MSG-03,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,20.0,0.0,0.9,Cerrado
464688,-12.95,-44.38,2022-04-06 15:04:10,MSG-03,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.9,Cerrado
465330,-12.95,-44.38,2022-04-06 16:04:10,MSG-03,BAIANÓPOLIS,BAHIA,Brasil,2902500,29,33,19.0,0.0,0.9,Cerrado
465570,-18.23005,-52.87158,2022-04-06 16:16:00,NOAA-20,MINEIROS,GOIÁS,Brasil,5213103,52,33,4.0,0.0,0.2,Cerrado
465576,-20.49787,-46.2997,2022-04-06 16:16:00,NOAA-20,VARGEM BONITA,MINAS GERAIS,Brasil,3170602,31,33,2.0,2.2,0.5,Cerrado
465580,-19.39767,-43.80302,2022-04-06 16:16:00,NOAA-20,JABOTICATUBAS,MINAS GERAIS,Brasil,3134608,31,33,28.0,0.4,1.0,Cerrado
465582,-16.68038,-51.11574,2022-04-06 16:16:00,NOAA-20,AMORINÓPOLIS,GOIÁS,Brasil,5200902,52,33,5.0,0.0,0.8,Cerrado
465585,-22.95061,-48.7111,2022-04-06 16:16:00,NOAA-20,ITATINGA,SÃO PAULO,Brasil,3523503,35,33,1.0,0.0,0.3,Cerrado
465586,-16.31307,-45.84428,2022-04-06 16:16:00,NOAA-20,RIACHINHO,MINAS GERAIS,Brasil,3154457,31,33,22.0,0.0,1.0,Cerrado
465587,-22.95178,-48.70913,2022-04-06 16:16:00,NOAA-20,ITATINGA,SÃO PAULO,Brasil,3523503,35,33,1.0,0.0,0.3,Cerrado
465588,-16.27264,-45.40672,2022-04-06 16:16:00,NOAA-20,URUCUIA,MINAS GERAIS,Brasil,3170529,31,33,21.0,0.0,0.9,Cerrado
465590,-16.31258,-45.84043,2022-04-06 16:16:00,NOAA-20,RIACHINHO,MINAS GERAIS,Brasil,3154457,31,33,22.0,0.0,1.0,Cerrado
465592,-17.01535,-47.52065,2022-04-06 16:16:00,NOAA-20,CRISTALINA,GOIÁS,Brasil,5206206,52,33,22.0,0.0,1.0,Cerrado
465593,-16.85738,-46.27453,2022-04-06 16:16:00,NOAA-20,DOM BOSCO,MINAS GERAIS,Brasil,3122470,31,33,21.0,0.0,1.0,Cerrado
465594,-16.52964,-48.87546,2022-04-06 16:16:00,NOAA-20,LEOPOLDO DE BULHÕES,GOIÁS,Brasil,5212303,52,33,8.0,0.0,0.6,Cerrado
465595,-16.45692,-48.3651,2022-04-06 16:16:00,NOAA-20,SILVÂNIA,GOIÁS,Brasil,5220603,52,33,19.0,0.0,0.6,Cerrado
465596,-18.18494,-52.86644,2022-04-06 16:16:00,NOAA-20,MINEIROS,GOIÁS,Brasil,5213103,52,33,4.0,0.0,0.2,Cerrado
465598,-20.05514,-47.6179,2022-04-06 16:16:00,NOAA-20,IGARAPAVA,SÃO PAULO,Brasil,3520103,35,33,2.0,3.2,0.2,Cerrado
465600,-18.18292,-52.86974,2022-04-06 16:16:00,NOAA-20,MINEIROS,GOIÁS,Brasil,5213103,52,33,4.0,0.0,0.2,Cerrado
465603,-18.92132,-52.23504,2022-04-06 16:16:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,3.0,0.0,0.9,Cerrado
465604,-19.1447,-45.5275,2022-04-06 16:16:00,NOAA-20,ABAETÉ,MINAS GERAIS,Brasil,3100203,31,33,5.0,0.0,1.0,Cerrado
465606,-18.20288,-52.86782,2022-04-06 16:16:00,NOAA-20,MINEIROS,GOIÁS,Brasil,5213103,52,33,4.0,0.0,0.2,Cerrado
465611,-18.92044,-52.23521,2022-04-06 16:16:00,NOAA-20,CASSILÂNDIA,MATO GROSSO DO SUL,Brasil,5002902,50,33,3.0,0.0,0.9,Cerrado
465612,-16.42841,-42.63183,2022-04-06 16:16:00,NOAA-20,JOSENÓPOLIS,MINAS GERAIS,Brasil,3136579,31,33,34.0,0.0,0.4,Cerrado
465618,-17.32032,-46.40793,2022-04-06 16:16:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,19.0,0.0,0.8,Cerrado
465619,-17.3144,-46.39556,2022-04-06 16:16:00,NOAA-20,JOÃO PINHEIRO,MINAS GERAIS,Brasil,3136306,31,33,20.0,0.0,0.7,Cerrado
465622,-20.45337,-49.16693,2022-04-06 16:16:00,NOAA-20,ICÉM,SÃO PAULO,Brasil,3519808,35,33,4.0,0.0,0.8,Cerrado
465624,-18.37261,-46.99522,2022-04-06 16:16:00,NOAA-20,COROMANDEL,MINAS GERAIS,Brasil,3119302,31,33,8.0,1.1,1.0,Cerrado
465626,-19.787,-43.69072,2022-04-06 16:16:00,NOAA-20,SABARÁ,MINAS GERAIS,Brasil,3156700,31,33,11.0,1.2,0.1,Cerrado
465628,-21.17435,-45.69559,2022-04-06 16:16:00,NOAA-20,CAMPOS GERAIS,MINAS GERAIS,Brasil,3111606,31,33,2.0,0.4,0.8,Cerrado
465629,-18.37205,-46.99047,2022-04-06 16:16:00,NOAA-20,COROMANDEL,MINAS GERAIS,Brasil,3119302,31,33,8.0,1.0,1.0,Cerrado
465630,-17.09026,-44.89274,2022-04-06 16:16:00,NOAA-20,BURITIZEIRO,MINAS GERAIS,Brasil,3109402,31,33,21.0,0.0,0.8,Cerrado
465637,-12.50095,-46.93504,2022-04-06 16:18:00,NOAA-20,ARRAIAS,TOCANTINS,Brasil,1702406,17,33,8.0,0.0,0.5,Cerrado
465645,-14.52906,-50.16494,2022-04-06 16:18:00,NOAA-20,CRIXÁS,GOIÁS,Brasil,5206404,52,33,4.0,0.0,0.7,Cerrado
465648,-12.96832,-46.28787,2022-04-06 16:18:00,NOAA-20,LAVANDEIRA,TOCANTINS,Brasil,1712157,17,33,7.0,0.1,0.5,Cerrado
465655,-14.87357,-51.43206,2022-04-06 16:18:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,8.0,0.0,0.4,Cerrado
465666,-16.03076,-51.49495,2022-04-06 16:18:00,NOAA-20,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,8.0,0.0,0.7,Cerrado
465679,-10.59125,-46.32872,2022-04-06 16:18:00,NOAA-20,MATEIROS,TOCANTINS,Brasil,1712702,17,33,4.0,0.2,0.3,Cerrado
465681,-14.86886,-51.43466,2022-04-06 16:18:00,NOAA-20,COCALINHO,MATO GROSSO,Brasil,5103106,51,33,8.0,0.0,0.4,Cerrado
465684,-12.134,-47.91212,2022-04-06 16:18:00,NOAA-20,PARANÃ,TOCANTINS,Brasil,1716208,17,33,4.0,0.0,0.1,Cerrado
465689,-11.97312,-45.1263,2022-04-06 16:18:00,NOAA-20,BARREIRAS,BAHIA,Brasil,2903201,29,33,7.0,0.0,0.6,Cerrado
465693,-12.90675,-45.64033,2022-04-06 16:18:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,13.0,0.0,0.6,Cerrado
465694,-11.62685,-50.83501,2022-04-06 16:18:00,NOAA-20,SÃO FÉLIX DO ARAGUAIA,MATO GROSSO,Brasil,5107859,51,33,4.0,0.5,0.4,Cerrado
465706,-16.03439,-51.49768,2022-04-06 16:18:00,NOAA-20,MONTES CLAROS DE GOIÁS,GOIÁS,Brasil,5213707,52,33,8.0,0.0,1.0,Cerrado
465709,-13.41455,-43.86186,2022-04-06 16:18:00,NOAA-20,SERRA DO RAMALHO,BAHIA,Brasil,2930154,29,33,8.0,0.0,1.0,Cerrado
465717,-15.19551,-50.87619,2022-04-06 16:18:00,NOAA-20,ARUANÃ,GOIÁS,Brasil,5202502,52,33,7.0,0.0,0.5,Cerrado
465718,-12.91453,-45.63922,2022-04-06 16:18:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,12.0,0.0,0.6,Cerrado
465730,-13.14203,-45.87751,2022-04-06 16:18:00,NOAA-20,SÃO DESIDÉRIO,BAHIA,Brasil,2928901,29,33,20.0,0.0,0.9,Cerrado
465732,-13.39801,-48.90908,2022-04-06 16:18:00,NOAA-20,SANTA TEREZA DE GOIÁS,GOIÁS,Brasil,5219605,52,33,5.0,0.0,0.1,Cerrado
465733,-13.40028,-48.91072,2022-04-06 16:18:00,NOAA-20,SANTA TEREZA DE GOIÁS,GOIÁS,Brasil,5219605,52,33,5.0,0.0,0.2,Cerrado
465735,-13.6798,-47.47886,2022-04-06 16:18:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,7.0,0.0,0.5,Cerrado
465736,-13.96588,-47.54171,2022-04-06 16:18:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,6.0,0.0,0.7,Cerrado
465738,-13.96647,-47.54629,2022-04-06 16:18:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,6.0,0.0,0.7,Cerrado
465739,-13.96938,-47.54699,2022-04-06 16:18:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,6.0,0.0,0.7,Cerrado
465741,-13.97093,-47.54557,2022-04-06 16:18:00,NOAA-20,CAVALCANTE,GOIÁS,Brasil,5205307,52,33,6.0,0.0,0.7,Cerrado
465742,-13.99701,-46.5933,2022-04-06 16:18:00,NOAA-20,IACIARA,GOIÁS,Brasil,5209903,52,33,14.0,0.3,1.0,Cerrado
465743,-12.54169,-51.38116,2022-04-06 16:18:00,NOAA-20,RIBEIRÃO CASCALHEIRA,MATO GROSSO,Brasil,5107180,51,33,4.0,0.0,0.9,Cerrado
465745,-14.01481,-47.54658,2022-04-06 16:18:00,NOAA-20,ALTO PARAÍSO DE GOIÁS,GOIÁS,Brasil,5200605,52,33,5.0,0.0,0.4,Cerrado
465746,-14.06245,-45.5962,2022-04-06 16:18:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
465748,-14.06312,-45.60138,2022-04-06 16:18:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,13.0,0.0,1.0,Cerrado
465750,-13.77306,-50.75449,2022-04-06 16:18:00,NOAA-20,NOVA CRIXÁS,GOIÁS,Brasil,5214838,52,33,4.0,0.0,0.1,Cerrado
465757,-11.92088,-44.16307,2022-04-06 16:18:00,NOAA-20,COTEGIPE,BAHIA,Brasil,2909406,29,33,5.0,0.0,0.9,Cerrado
465759,-11.88383,-43.70024,2022-04-06 16:18:00,NOAA-20,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,15.0,0.0,1.0,Cerrado
465760,-11.41558,-43.3129,2022-04-06 16:18:00,NOAA-20,BARRA,BAHIA,Brasil,2902708,29,33,7.0,0.0,0.9,Cerrado
465761,-15.9078,-51.94499,2022-04-06 16:18:00,NOAA-20,ARAGARÇAS,GOIÁS,Brasil,5201702,52,33,7.0,0.0,0.6,Cerrado
465764,-12.94858,-43.37757,2022-04-06 16:18:00,NOAA-20,BOM JESUS DA LAPA,BAHIA,Brasil,2903904,29,33,20.0,0.0,1.0,Cerrado
465768,-13.77264,-50.75079,2022-04-06 16:18:00,NOAA-20,NOVA CRIXÁS,GOIÁS,Brasil,5214838,52,33,4.0,0.0,0.1,Cerrado
465769,-13.8226,-50.07909,2022-04-06 16:18:00,NOAA-20,MUNDO NOVO,GOIÁS,Brasil,5214051,52,33,8.0,0.0,1.0,Cerrado
465783,-12.97238,-46.28732,2022-04-06 16:18:00,NOAA-20,LAVANDEIRA,TOCANTINS,Brasil,1712157,17,33,7.0,0.2,0.6,Cerrado
465785,-12.07642,-43.53354,2022-04-06 16:18:00,NOAA-20,MUQUÉM DO SÃO FRANCISCO,BAHIA,Brasil,2922250,29,33,16.0,0.0,0.9,Cerrado
465797,-12.79573,-49.69705,2022-04-06 16:18:00,NOAA-20,ARAGUAÇU,TOCANTINS,Brasil,1702000,17,33,4.0,0.0,0.6,Cerrado
465809,-12.00839,-48.68259,2022-04-06 16:18:00,NOAA-20,PEIXE,TOCANTINS,Brasil,1716604,17,33,5.0,0.0,0.4,Cerrado
465810,-14.06707,-45.60085,2022-04-06 16:18:00,NOAA-20,JABORANDI,BAHIA,Brasil,2917359,29,33,12.0,0.0,0.9,Cerrado
